tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-06-25,3171041006,JAKARTA PUSAT,SENEN,BUNGUR,LANSIA,Dosis 1,132
2021-06-25,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,LANSIA,Dosis 1,268
2021-06-25,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,LANSIA,Dosis 1,331
2021-06-25,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,LANSIA,Dosis 1,348
2021-06-25,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,LANSIA,Dosis 1,159
2021-06-25,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,LANSIA,Dosis 1,111
2021-06-25,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,LANSIA,Dosis 1,85
2021-06-25,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,LANSIA,Dosis 1,103
2021-06-25,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,LANSIA,Dosis 1,16
2021-06-25,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,LANSIA,Dosis 1,37
2021-06-25,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,LANSIA,Dosis 1,113
2021-06-25,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,LANSIA,Dosis 1,121
2021-06-25,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,LANSIA,Dosis 1,93
2021-06-25,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,LANSIA,Dosis 1,179
2021-06-25,3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,LANSIA,Dosis 1,358
2021-06-25,3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,LANSIA,Dosis 1,53
2021-06-25,3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,LANSIA,Dosis 1,145
2021-06-25,3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,LANSIA,Dosis 1,124
2021-06-25,3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,LANSIA,Dosis 1,136
