tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-07-25,3171041004,JAKARTA PUSAT,SENEN,KRAMAT,Remaja,Dosis 1,1169
2021-07-25,3171041005,JAKARTA PUSAT,SENEN,KWITANG,Remaja,Dosis 1,780
2021-07-25,3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Remaja,Dosis 1,1067
2021-07-25,3171061001,JAKARTA PUSAT,MENTENG,MENTENG,Remaja,Dosis 1,987
2021-07-25,3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Remaja,Dosis 1,458
2021-07-25,3171041003,JAKARTA PUSAT,SENEN,PASEBAN,Remaja,Dosis 1,1039
2021-07-25,3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Remaja,Dosis 1,830
2021-07-25,3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Remaja,Dosis 1,1088
2021-07-25,3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Remaja,Dosis 1,517
2021-07-25,3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Remaja,Dosis 1,561
2021-07-25,3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Remaja,Dosis 1,972
2021-07-25,3171041001,JAKARTA PUSAT,SENEN,SENEN,Remaja,Dosis 1,333
2021-07-25,3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,Remaja,Dosis 1,1343
2021-07-25,3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Remaja,Dosis 1,922
2021-07-25,3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Remaja,Dosis 1,2360
2021-07-25,3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Remaja,Dosis 1,1349
2021-07-26,3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Remaja,Dosis 1,916
2021-07-26,3171041006,JAKARTA PUSAT,SENEN,BUNGUR,Remaja,Dosis 1,848
2021-07-26,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Remaja,Dosis 1,1322
2021-07-26,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Remaja,Dosis 1,1856
2021-07-26,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Remaja,Dosis 1,1089
2021-07-26,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,Remaja,Dosis 1,612
2021-07-26,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,Remaja,Dosis 1,287
2021-07-26,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,Remaja,Dosis 1,973
2021-07-26,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,Remaja,Dosis 1,1210
2021-07-26,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,Remaja,Dosis 1,73
2021-07-26,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,Remaja,Dosis 1,117
2021-07-26,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,Remaja,Dosis 1,130
2021-07-26,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Remaja,Dosis 1,847
