tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-07-22,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Tahapan 3,Dosis 1,6616
2021-07-22,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Tahapan 3,Dosis 1,2616
2021-07-22,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Tahapan 3,Dosis 1,9475
2021-07-22,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Tahapan 3,Dosis 1,11848
2021-07-22,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tahapan 3,Dosis 1,11568
2021-07-22,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Tahapan 3,Dosis 1,10255
2021-07-22,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Tahapan 3,Dosis 1,1402
2021-07-22,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Tahapan 3,Dosis 1,9669
2021-07-22,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Tahapan 3,Dosis 1,1118
2021-07-22,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,Tahapan 3,Dosis 1,4743
2021-07-22,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Tahapan 3,Dosis 1,560
2021-07-22,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Tahapan 3,Dosis 1,489
2021-07-22,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Tahapan 3,Dosis 1,583
2021-07-22,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Tahapan 3,Dosis 1,15531
2021-07-22,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Tahapan 3,Dosis 1,7169
2021-07-22,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,Tahapan 3,Dosis 1,4796
2021-07-22,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,Tahapan 3,Dosis 1,4293
2021-07-22,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Tahapan 3,Dosis 1,5885
2021-07-22,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Tahapan 3,Dosis 1,7864
2021-07-23,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Tahapan 3,Dosis 1,5219
2021-07-23,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Tahapan 3,Dosis 1,11605
2021-07-23,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,Tahapan 3,Dosis 1,6848
2021-07-23,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Tahapan 3,Dosis 1,8691
2021-07-23,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,Tahapan 3,Dosis 1,2578
2021-07-23,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Tahapan 3,Dosis 1,13016
2021-07-23,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Tahapan 3,Dosis 1,5257
2021-07-23,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Tahapan 3,Dosis 1,9669
2021-07-23,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tahapan 3,Dosis 1,6525
2021-07-23,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tahapan 3,Dosis 1,9104
2021-07-23,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Tahapan 3,Dosis 1,7927
2021-07-23,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tahapan 3,Dosis 1,6778
2021-07-23,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Tahapan 3,Dosis 1,5147
2021-07-23,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Tahapan 3,Dosis 1,9311
2021-07-23,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Tahapan 3,Dosis 1,8730
2021-07-23,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Tahapan 3,Dosis 1,8301
2021-07-23,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Tahapan 3,Dosis 1,857
2021-07-23,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Tahapan 3,Dosis 1,2016
2021-07-23,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Tahapan 3,Dosis 1,15373
2021-07-23,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Tahapan 3,Dosis 1,8131
2021-07-23,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,Tahapan 3,Dosis 1,8311
2021-07-23,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,Tahapan 3,Dosis 1,2131
2021-07-23,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Tahapan 3,Dosis 1,4239
2021-07-23,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Tahapan 3,Dosis 1,707
2021-07-23,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Tahapan 3,Dosis 1,9592
2021-07-23,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Tahapan 3,Dosis 1,9783
2021-07-23,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Tahapan 3,Dosis 1,8836
2021-07-23,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,Tahapan 3,Dosis 1,7127
2021-07-23,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Tahapan 3,Dosis 1,3593
2021-07-23,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Tahapan 3,Dosis 1,1959
2021-07-23,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Tahapan 3,Dosis 1,1290
2021-07-23,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Tahapan 3,Dosis 1,8065
2021-07-23,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Tahapan 3,Dosis 1,10472
2021-07-23,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Tahapan 3,Dosis 1,4129
2021-07-23,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,Tahapan 3,Dosis 1,6411
2021-07-23,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Tahapan 3,Dosis 1,5909
2021-07-23,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Tahapan 3,Dosis 1,487
2021-07-23,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Tahapan 3,Dosis 1,6823
2021-07-23,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,Tahapan 3,Dosis 1,7312
2021-07-23,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,Tahapan 3,Dosis 1,4496
2021-07-23,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tahapan 3,Dosis 1,6460
2021-07-23,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Tahapan 3,Dosis 1,4617
2021-07-23,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Tahapan 3,Dosis 1,8545
2021-07-23,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Tahapan 3,Dosis 1,12012
2021-07-23,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Tahapan 3,Dosis 1,10962
2021-07-23,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Tahapan 3,Dosis 1,5891
2021-07-23,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Tahapan 3,Dosis 1,6698
2021-07-23,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Tahapan 3,Dosis 1,2657
2021-07-23,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Tahapan 3,Dosis 1,9602
2021-07-23,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Tahapan 3,Dosis 1,12031
2021-07-23,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tahapan 3,Dosis 1,11678
2021-07-23,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Tahapan 3,Dosis 1,10439
2021-07-23,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Tahapan 3,Dosis 1,1410
2021-07-23,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Tahapan 3,Dosis 1,9763
2021-07-23,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Tahapan 3,Dosis 1,1129
2021-07-23,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,Tahapan 3,Dosis 1,4839
2021-07-23,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Tahapan 3,Dosis 1,564
2021-07-23,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Tahapan 3,Dosis 1,493
2021-07-23,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Tahapan 3,Dosis 1,594
2021-07-23,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Tahapan 3,Dosis 1,15696
2021-07-23,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Tahapan 3,Dosis 1,7317
2021-07-23,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,Tahapan 3,Dosis 1,4850
2021-07-23,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,Tahapan 3,Dosis 1,4344
2021-07-23,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Tahapan 3,Dosis 1,6013
2021-07-23,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Tahapan 3,Dosis 1,8056
2021-07-24,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Tahapan 3,Dosis 1,5288
2021-07-24,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Tahapan 3,Dosis 1,11769
2021-07-24,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,Tahapan 3,Dosis 1,6972
2021-07-24,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Tahapan 3,Dosis 1,8835
2021-07-24,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,Tahapan 3,Dosis 1,2605
2021-07-24,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Tahapan 3,Dosis 1,13123
2021-07-24,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Tahapan 3,Dosis 1,5346
2021-07-24,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Tahapan 3,Dosis 1,9802
2021-07-24,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tahapan 3,Dosis 1,6603
2021-07-24,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tahapan 3,Dosis 1,9192
2021-07-24,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Tahapan 3,Dosis 1,8060
2021-07-24,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tahapan 3,Dosis 1,6921
2021-07-24,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Tahapan 3,Dosis 1,5206
2021-07-24,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Tahapan 3,Dosis 1,9437
2021-07-24,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Tahapan 3,Dosis 1,8936
2021-07-24,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Tahapan 3,Dosis 1,8452
2021-07-24,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Tahapan 3,Dosis 1,861
2021-07-24,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Tahapan 3,Dosis 1,2067
2021-07-24,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Tahapan 3,Dosis 1,15591
2021-07-24,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Tahapan 3,Dosis 1,8238
2021-07-24,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,Tahapan 3,Dosis 1,8555
2021-07-24,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,Tahapan 3,Dosis 1,2149
2021-07-24,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Tahapan 3,Dosis 1,4283
2021-07-24,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Tahapan 3,Dosis 1,712
2021-07-24,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Tahapan 3,Dosis 1,9786
2021-07-24,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Tahapan 3,Dosis 1,9898
2021-07-24,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Tahapan 3,Dosis 1,8941
2021-07-24,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,Tahapan 3,Dosis 1,7205
2021-07-24,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Tahapan 3,Dosis 1,3635
2021-07-24,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Tahapan 3,Dosis 1,2069
2021-07-24,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Tahapan 3,Dosis 1,1313
2021-07-24,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Tahapan 3,Dosis 1,8148
2021-07-24,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Tahapan 3,Dosis 1,10833
2021-07-24,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Tahapan 3,Dosis 1,4183
2021-07-24,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,Tahapan 3,Dosis 1,6480
2021-07-24,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Tahapan 3,Dosis 1,5970
2021-07-24,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Tahapan 3,Dosis 1,490
2021-07-24,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Tahapan 3,Dosis 1,6907
2021-07-24,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,Tahapan 3,Dosis 1,7395
2021-07-24,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,Tahapan 3,Dosis 1,4556
2021-07-24,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tahapan 3,Dosis 1,6510
2021-07-24,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Tahapan 3,Dosis 1,4701
2021-07-24,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Tahapan 3,Dosis 1,8626
2021-07-24,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Tahapan 3,Dosis 1,12136
2021-07-24,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Tahapan 3,Dosis 1,11087
2021-07-24,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Tahapan 3,Dosis 1,5971
2021-07-24,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Tahapan 3,Dosis 1,6764
2021-07-24,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Tahapan 3,Dosis 1,2701
2021-07-24,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Tahapan 3,Dosis 1,9863
2021-07-24,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Tahapan 3,Dosis 1,12220
2021-07-24,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tahapan 3,Dosis 1,11801
2021-07-24,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Tahapan 3,Dosis 1,10587
2021-07-24,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Tahapan 3,Dosis 1,1423
2021-07-24,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Tahapan 3,Dosis 1,9889
2021-07-24,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Tahapan 3,Dosis 1,1160
2021-07-24,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,Tahapan 3,Dosis 1,4926
2021-07-24,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Tahapan 3,Dosis 1,571
2021-07-24,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Tahapan 3,Dosis 1,499
2021-07-24,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Tahapan 3,Dosis 1,597
2021-07-24,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Tahapan 3,Dosis 1,15841
2021-07-24,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Tahapan 3,Dosis 1,7433
2021-07-24,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,Tahapan 3,Dosis 1,4912
2021-07-24,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,Tahapan 3,Dosis 1,4402
2021-07-24,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Tahapan 3,Dosis 1,6145
2021-07-24,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Tahapan 3,Dosis 1,8272
2021-07-25,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Tahapan 3,Dosis 1,5482
2021-07-25,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Tahapan 3,Dosis 1,11887
2021-07-25,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,Tahapan 3,Dosis 1,6961
2021-07-25,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Tahapan 3,Dosis 1,8844
2021-07-25,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,Tahapan 3,Dosis 1,2604
2021-07-25,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Tahapan 3,Dosis 1,13131
2021-07-25,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Tahapan 3,Dosis 1,5340
2021-07-25,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Tahapan 3,Dosis 1,9904
2021-07-25,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tahapan 3,Dosis 1,6601
2021-07-25,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tahapan 3,Dosis 1,9181
2021-07-25,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Tahapan 3,Dosis 1,8090
2021-07-25,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tahapan 3,Dosis 1,6968
2021-07-25,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Tahapan 3,Dosis 1,5295
2021-07-25,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Tahapan 3,Dosis 1,9468
2021-07-25,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Tahapan 3,Dosis 1,9145
2021-07-25,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Tahapan 3,Dosis 1,8472
2021-07-25,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Tahapan 3,Dosis 1,857
2021-07-25,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Tahapan 3,Dosis 1,2076
2021-07-25,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Tahapan 3,Dosis 1,15655
2021-07-25,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Tahapan 3,Dosis 1,8239
2021-07-25,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,Tahapan 3,Dosis 1,8570
2021-07-25,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,Tahapan 3,Dosis 1,2149
2021-07-25,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Tahapan 3,Dosis 1,4278
2021-07-25,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Tahapan 3,Dosis 1,714
2021-07-25,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Tahapan 3,Dosis 1,9796
2021-07-25,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Tahapan 3,Dosis 1,9933
2021-07-25,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Tahapan 3,Dosis 1,9036
2021-07-25,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,Tahapan 3,Dosis 1,7185
2021-07-25,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Tahapan 3,Dosis 1,3631
2021-07-25,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Tahapan 3,Dosis 1,2091
2021-07-25,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Tahapan 3,Dosis 1,1313
2021-07-25,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Tahapan 3,Dosis 1,8144
2021-07-25,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Tahapan 3,Dosis 1,10905
2021-07-25,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Tahapan 3,Dosis 1,4212
2021-07-25,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,Tahapan 3,Dosis 1,6534
2021-07-25,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Tahapan 3,Dosis 1,5979
2021-07-25,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Tahapan 3,Dosis 1,487
2021-07-25,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Tahapan 3,Dosis 1,6907
2021-07-25,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,Tahapan 3,Dosis 1,7411
2021-07-25,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,Tahapan 3,Dosis 1,4567
2021-07-25,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tahapan 3,Dosis 1,6514
2021-07-25,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Tahapan 3,Dosis 1,4795
2021-07-25,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Tahapan 3,Dosis 1,8611
2021-07-25,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Tahapan 3,Dosis 1,12169
2021-07-25,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Tahapan 3,Dosis 1,11102
2021-07-25,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Tahapan 3,Dosis 1,5965
2021-07-25,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Tahapan 3,Dosis 1,6763
2021-07-25,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Tahapan 3,Dosis 1,2705
2021-07-25,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Tahapan 3,Dosis 1,9877
2021-07-25,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Tahapan 3,Dosis 1,12297
2021-07-25,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tahapan 3,Dosis 1,11846
2021-07-25,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Tahapan 3,Dosis 1,10633
2021-07-25,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Tahapan 3,Dosis 1,1429
2021-07-25,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Tahapan 3,Dosis 1,9922
2021-07-25,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Tahapan 3,Dosis 1,1162
2021-07-25,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,Tahapan 3,Dosis 1,4921
2021-07-25,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Tahapan 3,Dosis 1,571
2021-07-25,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Tahapan 3,Dosis 1,499
2021-07-25,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Tahapan 3,Dosis 1,594
2021-07-25,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Tahapan 3,Dosis 1,15857
2021-07-25,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Tahapan 3,Dosis 1,7494
2021-07-25,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,Tahapan 3,Dosis 1,4922
2021-07-25,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,Tahapan 3,Dosis 1,4391
2021-07-25,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Tahapan 3,Dosis 1,6175
2021-07-25,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Tahapan 3,Dosis 1,8433
2021-07-26,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Tahapan 3,Dosis 1,5493
2021-07-26,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Tahapan 3,Dosis 1,12037
2021-07-26,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,Tahapan 3,Dosis 1,6984
2021-07-26,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Tahapan 3,Dosis 1,8895
2021-07-26,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,Tahapan 3,Dosis 1,2607
2021-07-26,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Tahapan 3,Dosis 1,13199
2021-07-26,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Tahapan 3,Dosis 1,5402
2021-07-26,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Tahapan 3,Dosis 1,10084
2021-07-26,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tahapan 3,Dosis 1,6614
2021-07-26,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tahapan 3,Dosis 1,9255
2021-07-26,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Tahapan 3,Dosis 1,8136
2021-07-26,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tahapan 3,Dosis 1,6988
2021-07-26,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Tahapan 3,Dosis 1,5325
